ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5890103,M,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-16383,-3644,1,1,1,0,Drivers,2.0
5731960,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11041,-647,1,0,1,0,Core staff,3.0
6724111,F,N,Y,1,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10195,-835,1,0,1,1,High skill tech staff,2.0
7192280,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-21373,-512,1,0,0,0,Managers,2.0
5428955,F,N,Y,0,90000.0,Pensioner,Higher education,Single / not married,House / apartment,-21616,365243,1,0,0,0,,1.0
5143467,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0
6621269,F,N,N,0,270000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14187,-2892,1,0,0,0,Sales staff,1.0
5715787,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18035,-859,1,0,0,0,Laborers,1.0
6472136,F,N,N,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-19280,-9337,1,1,1,0,Laborers,2.0
5336194,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17139,-3092,1,0,0,0,Security staff,2.0
5105399,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,-13035,-361,1,0,1,0,Core staff,2.0
5242719,F,N,Y,1,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18930,-4014,1,1,0,0,Core staff,3.0
6243904,M,N,N,0,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-15246,-1150,1,1,1,0,High skill tech staff,2.0
5736616,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,-11553,-3131,1,0,0,0,High skill tech staff,2.0
5205562,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22778,365243,1,0,1,0,,1.0
6147234,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16532,-6678,1,0,0,0,Laborers,2.0
6759087,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-17394,-6506,1,0,0,0,Drivers,2.0
6637439,M,N,N,0,220500.0,Commercial associate,Lower secondary,Married,House / apartment,-13494,-759,1,1,1,0,Laborers,2.0
6091467,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21953,365243,1,0,1,0,,2.0
5918592,F,N,Y,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13997,-4656,1,0,0,1,Sales staff,3.0
6525122,M,N,Y,0,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-14460,-1405,1,1,0,0,Laborers,2.0
5970166,F,Y,Y,2,360000.0,Working,Higher education,Married,House / apartment,-12399,-5696,1,0,0,0,,4.0
6037754,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12551,-109,1,0,0,1,Sales staff,3.0
5125836,M,Y,Y,0,382500.0,Working,Higher education,Married,House / apartment,-11864,-1748,1,0,1,0,IT staff,2.0
5345512,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20141,365243,1,0,0,0,,2.0
5771993,F,Y,Y,0,540000.0,Commercial associate,Incomplete higher,Married,House / apartment,-11673,-629,1,0,0,0,Managers,2.0
5023490,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,,2.0
6125978,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13438,-1717,1,0,1,0,Laborers,2.0
5289850,F,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,-21421,365243,1,0,0,0,,2.0
5513146,F,N,Y,2,67500.0,Working,Higher education,Married,House / apartment,-11305,-279,1,0,0,0,Drivers,4.0
6064616,F,Y,Y,2,157500.0,Working,Higher education,Married,House / apartment,-13325,-1261,1,0,0,1,Managers,4.0
5918519,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20299,365243,1,0,0,0,,2.0
5180517,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13737,-1296,1,0,0,0,Laborers,1.0
6234903,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13491,-1663,1,0,1,1,Laborers,3.0
5092462,F,N,Y,0,130500.0,Pensioner,Higher education,Civil marriage,House / apartment,-21461,365243,1,0,0,0,,2.0
5584991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11186,-3774,1,0,1,0,Drivers,2.0
5069045,F,N,Y,0,270000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21578,365243,1,0,0,0,,1.0
5653824,F,N,Y,0,117000.0,Pensioner,Higher education,Married,House / apartment,-24006,365243,1,0,0,0,,2.0
6483835,M,Y,Y,2,270000.0,Working,Incomplete higher,Married,House / apartment,-12771,-2256,1,0,0,0,Laborers,4.0
6154311,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20790,365243,1,0,0,0,,1.0
5100224,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-17673,-6579,1,0,0,0,,2.0
6120861,F,Y,Y,2,99000.0,Working,Higher education,Married,House / apartment,-9696,-716,1,0,0,0,High skill tech staff,4.0
5975920,M,N,Y,1,252000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10933,-352,1,0,0,0,Laborers,2.0
5891226,M,Y,Y,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22835,365243,1,0,0,0,,2.0
6471627,M,Y,Y,1,157500.0,State servant,Higher education,Married,House / apartment,-13377,-4801,1,0,1,1,Core staff,3.0
6139648,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10720,-2838,1,0,1,1,Medicine staff,4.0
6396866,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22218,365243,1,0,1,0,,2.0
5617426,F,Y,N,0,171000.0,State servant,Secondary / secondary special,Married,House / apartment,-18823,-11538,1,1,0,0,Medicine staff,2.0
5542337,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14916,-3353,1,0,0,0,Security staff,4.0
5852859,F,N,Y,3,112500.0,Working,Higher education,Separated,House / apartment,-12662,-145,1,0,0,0,Core staff,4.0
6065428,F,N,Y,1,147600.0,Working,Secondary / secondary special,Married,House / apartment,-14533,-3865,1,0,0,0,Medicine staff,3.0
6824473,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-15756,-1989,1,0,0,0,Managers,2.0
6806299,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-21696,-13517,1,0,0,0,Cooking staff,2.0
5453676,M,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-18728,-310,1,0,0,0,Sales staff,2.0
6755111,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-17145,-8867,1,0,1,0,Laborers,2.0
6796939,M,N,Y,1,360000.0,Working,Higher education,Separated,House / apartment,-14879,-993,1,1,0,0,Laborers,2.0
5554851,F,N,Y,1,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,-8922,-2219,1,1,0,0,,3.0
6596714,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17087,-2522,1,1,1,0,Laborers,2.0
6211186,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14260,-5289,1,0,0,0,Laborers,3.0
6472159,F,N,Y,0,247500.0,Working,Secondary / secondary special,Widow,House / apartment,-18881,-298,1,1,1,0,Laborers,1.0
5149882,F,Y,Y,1,391500.0,Commercial associate,Higher education,Married,House / apartment,-17423,-472,1,0,1,0,Managers,3.0
5602552,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19660,-521,1,0,1,0,Laborers,3.0
6684609,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9389,-451,1,0,0,0,Laborers,3.0
6175257,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22162,365243,1,0,0,0,,2.0
5866281,F,Y,N,1,135000.0,State servant,Higher education,Married,Rented apartment,-8666,-429,1,0,1,0,IT staff,3.0
5208165,M,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13729,-3924,1,1,0,0,,2.0
5010250,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2.0
5552512,F,N,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-14823,-195,1,0,0,0,Cooking staff,3.0
5891664,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12594,-2526,1,1,0,0,Core staff,3.0
6597056,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-22567,-8031,1,1,0,0,Laborers,2.0
6241304,M,N,Y,0,157500.0,Working,Incomplete higher,Single / not married,With parents,-8785,-1573,1,0,0,1,Core staff,1.0
5548340,M,N,Y,0,41850.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21108,365243,1,0,1,0,,2.0
6542318,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,Office apartment,-18751,-1538,1,0,0,0,Core staff,1.0
5580725,F,Y,Y,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14132,-915,1,0,0,0,Managers,4.0
5618527,F,N,Y,0,180000.0,Working,Higher education,Civil marriage,With parents,-13590,-3153,1,0,0,0,Core staff,2.0
5088605,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13139,-1412,1,0,0,0,Private service staff,2.0
5058306,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0
5918683,M,N,Y,3,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14981,-242,1,1,1,0,Laborers,5.0
6297672,F,N,Y,2,157500.0,Working,Higher education,Married,House / apartment,-14420,-2204,1,0,1,0,Laborers,4.0
5976556,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23699,365243,1,0,0,0,,1.0
5036887,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-18852,-7037,1,0,0,0,,2.0
5142238,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20942,365243,1,0,0,0,,2.0
5709545,M,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-20654,-3607,1,0,0,0,Laborers,2.0
6471247,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-14176,-4467,1,0,0,1,Core staff,2.0
6376530,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-21299,-7929,1,1,0,0,Accountants,2.0
6076425,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20733,-1397,1,0,0,0,Laborers,2.0
5976292,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22829,365243,1,0,0,0,,1.0
6651729,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-15013,-3282,1,1,0,0,Core staff,2.0
6793066,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20535,365243,1,0,1,0,,1.0
6609559,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-22463,-3956,1,1,1,0,Security staff,2.0
6293872,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24755,365243,1,0,0,0,,1.0
5965243,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21959,365243,1,0,0,0,,2.0
6093809,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16077,-6452,1,0,1,0,Laborers,2.0
5679370,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17178,-2625,1,0,0,0,,3.0
6273680,M,Y,Y,0,160780.5,Commercial associate,Secondary / secondary special,Married,House / apartment,-11473,-167,1,1,0,0,Managers,2.0
5541544,M,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-8892,-302,1,1,1,1,,3.0
5743045,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11216,-1392,1,0,0,0,Drivers,2.0
5125328,M,Y,Y,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0
5021986,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-11177,-4205,1,0,0,0,Laborers,3.0
6800151,F,N,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21164,-613,1,0,1,0,,2.0
6699653,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11404,-382,1,0,0,1,Accountants,3.0
5066988,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21217,-1557,1,0,0,1,Accountants,2.0
5761969,M,Y,N,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10009,-1033,1,0,0,1,,2.0
6697636,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14857,-2883,1,0,1,0,Cleaning staff,2.0
5132902,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10438,-2264,1,0,1,0,,2.0
6112170,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21560,365243,1,0,1,0,,2.0
5196804,F,N,N,0,72000.0,Pensioner,Higher education,Married,House / apartment,-22427,365243,1,0,0,0,,2.0
6792988,M,N,N,0,157500.0,State servant,Secondary / secondary special,Married,Rented apartment,-16075,-324,1,1,0,0,Drivers,2.0
6797703,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-19566,-6074,1,0,0,0,Managers,2.0
6624568,M,Y,N,0,315000.0,Working,Higher education,Single / not married,House / apartment,-10971,-1125,1,0,0,0,Laborers,1.0
5760479,M,N,Y,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,-15770,-947,1,0,1,0,Drivers,2.0
5088701,F,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-17562,-1261,1,0,0,0,Medicine staff,2.0
5118210,F,N,N,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13123,-5240,1,0,0,0,,2.0
6651594,F,Y,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17545,365243,1,0,1,0,,2.0
6288350,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12098,-947,1,0,0,0,Laborers,2.0
6410089,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19527,-1049,1,0,0,0,Accountants,2.0
5892350,M,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21764,365243,1,0,1,0,,2.0
5053357,F,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20103,-2697,1,0,0,0,Cleaning staff,2.0
6009198,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-10520,-2216,1,1,0,0,Sales staff,4.0
5923853,F,Y,N,0,540000.0,Working,Secondary / secondary special,Married,House / apartment,-14122,-1397,1,0,0,0,Managers,2.0
7041737,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,1,0,0,0,Sales staff,3.0
6281426,F,N,Y,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,-20547,365243,1,0,0,0,,1.0
6839836,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16543,-1243,1,0,0,0,Core staff,2.0
5680113,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13978,-394,1,0,0,0,Laborers,2.0
5888385,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11767,-1983,1,0,1,0,,1.0
5213337,F,N,N,1,180000.0,State servant,Higher education,Married,Municipal apartment,-11539,-4856,1,1,0,0,Security staff,3.0
6695595,M,Y,N,1,315000.0,Working,Higher education,Married,House / apartment,-11970,-328,1,0,0,0,Managers,3.0
6209170,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12662,-2601,1,0,0,0,,3.0
5096065,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-14321,-7068,1,0,0,0,Medicine staff,4.0
5038814,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19366,-746,1,0,0,0,,2.0
6612404,M,N,N,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13391,-5375,1,0,0,0,Laborers,3.0
5499631,F,Y,Y,0,205200.0,Commercial associate,Higher education,Married,House / apartment,-11362,-3010,1,0,1,0,,2.0
6262026,F,N,Y,1,202500.0,State servant,Higher education,Married,Municipal apartment,-9115,-1540,1,1,1,0,Core staff,3.0
6317579,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-13696,-5659,1,0,0,0,Managers,2.0
5009308,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0
5237019,F,N,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12163,-403,1,1,1,0,Laborers,4.0
5529152,M,N,Y,0,81000.0,Working,Lower secondary,Civil marriage,With parents,-11524,-4711,1,0,0,0,Laborers,2.0
5282909,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19896,-728,1,0,0,0,Managers,2.0
6152321,F,N,N,1,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-10020,-2507,1,0,0,0,,3.0
6739140,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,-8758,-440,1,0,0,0,,1.0
5345852,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14858,-427,1,0,0,0,Laborers,3.0
6092113,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12336,-361,1,0,0,1,Drivers,3.0
6430917,M,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-13399,-425,1,1,0,0,Laborers,2.0
6082288,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,-11884,-1456,1,0,1,1,,3.0
6563248,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-14329,-5391,1,1,0,0,Security staff,3.0
5021387,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11007,-762,1,0,0,0,,3.0
6263699,F,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14996,-1696,1,0,0,1,Sales staff,1.0
5415797,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-21001,-3718,1,0,0,0,Core staff,2.0
5010923,F,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,-22265,-829,1,0,0,1,Sales staff,1.0
5471210,F,N,N,0,315000.0,Working,Incomplete higher,Single / not married,With parents,-9746,-1268,1,0,1,0,Medicine staff,1.0
6779607,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23312,365243,1,0,1,0,,2.0
5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18218,-1539,1,0,0,0,Drivers,2.0
